CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
12951,530,France,Female,49,4,6324.45,3,0,0,77220.0,0
12952,508,Germany,Female,55,3,42572.58,1,0,1,27460.72,1
12953,517,Germany,Male,38,8,61670.79,1,1,0,36973.17,0
12954,688,Germany,Female,47,6,39925.19,2,1,0,48154.92,0
12955,592,Germany,Male,62,8,54529.27,3,1,0,32037.57,1
12956,397,Spain,Female,66,4,146360.75,2,1,0,11807.3,1
12957,372,France,Female,27,7,96671.38,4,1,0,27232.7,1
12958,646,Spain,Female,56,4,12297.46,4,1,0,112090.32,0
12959,562,France,Female,38,2,43568.36,1,1,0,68974.01,0
12960,664,France,Female,59,4,115901.62,3,1,0,104338.75,0
12961,421,France,Male,41,1,29969.03,3,0,1,107192.12,0
12962,841,France,Male,24,9,75020.87,3,1,0,94552.61,0
12963,380,Spain,Female,56,9,68218.92,2,0,0,89562.12,0
12964,472,Germany,Male,63,3,102501.93,3,1,0,128601.26,1
12965,846,France,Male,61,9,58978.08,3,1,0,21234.97,1
12966,671,Germany,Male,23,3,61308.55,2,1,1,54026.41,0
12967,766,France,Female,50,3,17162.93,1,1,1,10679.44,0
12968,359,Spain,Female,21,1,92112.11,3,1,0,72927.48,1
12969,517,France,Male,52,4,12916.65,4,1,1,131359.92,0
12970,547,Spain,Female,26,5,176606.51,2,1,1,83020.99,0
12971,675,Spain,Male,34,4,68756.97,2,1,1,129503.57,0
12972,661,France,Male,46,10,56229.48,1,1,1,95843.18,0
12973,469,France,Female,51,3,118466.97,3,1,0,16385.17,0
12974,351,France,Male,66,6,64773.54,1,0,1,22097.57,0
12975,793,Germany,Male,66,10,75432.81,1,1,1,103743.59,0
12976,755,France,Male,24,4,66769.1,1,0,1,143650.98,0
12977,668,Spain,Female,43,5,25396.4,1,0,0,32036.66,0
12978,833,France,Female,73,9,13314.84,4,1,0,139604.83,1
12979,569,Germany,Female,60,7,26997.72,4,1,1,106822.11,0
12980,481,Germany,Female,58,7,139589.41,3,1,0,29353.27,1
12981,494,France,Male,46,6,31412.6,2,0,0,51729.07,0
12982,432,France,Female,49,2,45049.35,3,0,1,128555.05,1
12983,570,Spain,Female,47,0,42382.51,4,0,1,130586.9,0
12984,423,France,Male,70,3,112890.18,3,0,1,106411.87,0
12985,724,France,Male,52,0,191776.77,4,0,0,142996.58,0
12986,584,France,Male,37,6,13165.17,3,0,1,119447.59,0
12987,739,Germany,Female,25,1,103713.64,3,1,0,140071.85,0
12988,518,France,Female,71,6,77335.56,4,0,1,64619.33,1
12989,377,France,Male,30,5,51377.12,3,1,1,71579.54,0
12990,412,Germany,Male,18,10,101049.34,3,1,0,55437.69,0
12991,835,Germany,Male,28,6,8101.05,1,1,0,40289.16,0
12992,567,Germany,Female,45,10,121159.13,2,1,1,52553.75,0
12993,611,France,Male,48,10,83558.01,4,1,1,30182.1,0
12994,630,France,Male,32,2,8715.96,3,1,0,142604.99,0
12995,801,France,Male,56,9,167929.43,3,1,1,97086.48,1
12996,720,Germany,Male,19,5,122276.75,4,1,0,143654.82,0
12997,378,Germany,Male,58,8,141413.39,3,1,0,29458.42,0
12998,667,France,Male,47,4,19378.49,1,1,0,97725.99,1
12999,779,Spain,Female,29,4,53323.33,4,1,0,72543.27,0
